id,date,price,area,rooms,half rooms,area_balcony,street,district,type
32790474,2022-08-02,79.9,80,3,0,6.0,Újlak,II,tegla
30628030,2022-08-02,52.5,42,1,1,9.57,Pápay István utca 5.,IX,tegla
33027593,2022-08-02,89.0,55,2,0,5.0,Németvölgyi út 18,XII,tegla
32609582,2022-08-02,76.03,50,3,0,18.0,Szerenád utca 4,XI,tegla
33002338,2022-08-02,56.9,57,2,0,4.0,Bogdánfy utca 2,XI,tegla
30467275,2022-08-02,189.95,114,4,0,137.24,Rétköz utca,XI,tegla
32903526,2022-08-02,75.09,78,4,0,10.65,Vak Bottyán utca,XIX,tegla
32879321,2022-08-02,42.9,44,2,0,10.0,Szőnyi út,XIV,tegla
32985750,2022-08-02,66.9,71,3,0,6.0,Gyöngyösi utca,XIII,tegla
32912187,2022-08-02,168.98,126,4,0,34.0,Esztergomi út 70,XIII,tegla
32856266,2022-08-02,63.06,49,2,0,0.0,Bulcsú utca 13,XIII,tegla
32924792,2022-08-02,99.9,130,4,0,3.0,Rákóczi út 16,VII,tegla
32921011,2022-08-02,61.9,54,1,0,3.0,Tátra utca,XIII,tegla
31938161,2022-08-02,68.5,56,3,0,11.16,Pünkösdfürdő utca,III,tegla
31941697,2022-08-02,48.7,45,2,0,4.39,Pünkösdfürdő utca,III,tegla
32968501,2022-08-02,48.9,37,1,0,8.0,Fehérvári út 160,XI,tegla
31938007,2022-08-02,54.4,45,2,0,3.65,Pünkösdfürdő utca,III,tegla
31936801,2022-08-02,46.6,43,2,0,6.56,Pünkösdfürdő utca,III,tegla
33001823,2022-08-02,45.8,65,3,0,3.0,Vörösvári út,III,panel
33014810,2022-08-02,42.0,51,1,2,0.0,Zsirai Miklós utca 1,III,panel
33007366,2022-08-02,64.9,55,2,1,4.0,Baranyai tér 5.,XI,tegla
32881470,2022-08-02,49.9,52,2,0,0.0,Allende park,XI,panel
32825075,2022-08-02,87.0,110,3,0,0.0,Baross utca,VIII,tegla
32978988,2022-08-02,49.0,45,1,1,50.0,Megyeri út 196,IV,tegla
33031488,2022-08-02,73.8,84,3,0,6.0,Osztály utca,VIII,panel
33033794,2022-08-02,52.4,71,2,1,4.0,Kassai utca,IV,panel
32924028,2022-08-02,75.0,89,4,0,0.0,József körút,VIII,tegla
33057765,2022-08-02,92.99,49,1,1,4.0,Kárpát utca,XIII,tegla
33051459,2022-08-02,119.9,121,4,0,0.0,Katona József utca 17.,XIII,tegla
33045889,2022-08-02,88.0,88,4,1,0.0,Radnóti Miklós utca 24,XIII,tegla
33013399,2022-08-02,104.0,99,4,0,30.0,Alsómalom utca,XVI,tegla
32801987,2022-08-02,59.9,71,2,1,0.0,Gidófalvy Lajos utca 25,XIII,panel
32856269,2022-08-02,64.05,50,2,0,0.0,Bulcsú utca 13,XIII,tegla
31940476,2022-08-02,89.1,69,3,0,14.82,Pünkösdfürdő utca,III,tegla
32092149,2022-08-02,91.16,75,3,0,13.0,Pusztakúti út 12,III,tegla
32856462,2022-08-02,65.29,44,2,0,6.75,Cserhalom utca,XIII,tegla
32816208,2022-08-02,52.39,40,2,0,10.13,Zágrábi utca 8,X,tegla
32120865,2022-08-02,96.47,79,3,0,20.55,Pusztakúti út 12,III,tegla
33053986,2022-08-02,75.0,75,2,1,0.0,Hun utca,XIII,tegla
29933660,2022-08-02,68.8,54,2,0,8.23,Angyalföldi út,XIII,tegla
32249914,2022-08-02,95.6,67,3,0,31.23,Angyalföldi út,XIII,tegla
32719894,2022-08-02,83.16,70,4,0,8.88,Zágrábi utca 8,X,tegla
32718139,2022-08-02,66.4,51,3,0,10.13,Zágrábi utca 8,X,tegla
32700078,2022-08-02,56.9,39,2,0,0.0,Szekszárdi utca 6,XIII,tegla
32747267,2022-08-02,49.99,72,3,0,0.0,Kun utca,VIII,tegla
32503038,2022-08-02,72.45,67,3,0,11.0,Illés utca 6,VIII,tegla
32632856,2022-08-02,46.84,35,1,0,5.31,Zágrábi utca 8,X,tegla
33022443,2022-08-02,49.0,78,1,4,0.0,Kőris utca,VIII,tegla
32503039,2022-08-02,47.91,45,2,0,0.0,Illés utca 6,VIII,tegla
32951159,2022-08-02,69.9,67,2,0,3.64,Szent László út,XIII,tegla
32701810,2022-08-02,50.7,44,2,0,11.0,Gyenes utca,III,tegla
32998265,2022-08-02,69.9,50,3,0,10.0,Kis Gömb utca 19,XIII,tegla
32412915,2022-08-02,63.41,46,2,0,11.89,Bárd utca 5,IX,tegla
32951878,2022-08-02,84.9,56,2,0,8.0,Kádár utca,XIII,csuszozsalus
32949770,2022-08-02,92.26,70,3,0,17.28,Aranyhegy,III,tegla
32927968,2022-08-02,89.76,71,3,0,18.26,Aranyhegy,III,tegla
32746838,2022-08-02,64.9,48,2,0,10.35,Márton utca 7-9,IX,tegla
32839400,2022-08-02,89.73,63,3,0,9.63,Cserhalom utca,XIII,tegla
32092080,2022-08-02,91.99,62,3,0,65.51,Pusztakúti út 12,III,tegla
32905311,2022-08-02,96.6,84,3,0,13.0,Pusztakúti út 12,III,tegla
32612088,2022-08-02,120.7,82,4,0,28.49,Szerenád utca 4,XI,tegla
32863947,2022-08-02,69.99,57,2,0,0.0,Márton utca 7-9,IX,tegla
32412914,2022-08-02,63.16,46,2,0,8.14,Bárd utca 5,IX,tegla
32842698,2022-08-02,69.95,50,2,0,0.0,Márton utca 7-9,IX,tegla
32394099,2022-08-02,66.15,44,2,0,10.0,Cserhalom utca,XIII,tegla
32325487,2022-08-02,89.25,76,4,0,7.8,Tahi utca 59-61,XIII,tegla
31914183,2022-08-02,75.25,59,3,0,9.05,Tahi utca 59-61,XIII,tegla
32319977,2022-08-02,57.99,45,2,0,9.0,Tahi utca 59-61,XIII,tegla
32675862,2022-08-02,52.32,44,2,0,7.58,Illés utca 6,VIII,tegla
32585273,2022-08-02,45.07,25,1,0,6.0,Illés utca 6,VIII,tegla
32960842,2022-08-02,114.9,73,3,0,35.0,Waterfront City lakópark,III,tegla
32965561,2022-08-02,114.9,73,3,0,35.0,Óbuda-Óváros,III,tegla
32690330,2022-08-02,110.52,86,4,0,18.26,Pusztakúti út 12,III,tegla
33047741,2022-08-02,71.9,56,3,0,3.0,Aranykéz utca,V,tegla
33033780,2022-08-02,93.5,108,4,0,0.0,József körút,VIII,tegla
33025267,2022-08-02,72.0,52,1,1,0.0,Andrássy út 87,VI,tegla
31914099,2022-08-02,97.78,78,3,0,14.81,Tahi utca 59-61,XIII,tegla
32675855,2022-08-02,49.13,43,2,0,0.0,Illés utca 6,VIII,tegla
32611929,2022-08-02,67.52,46,2,0,13.65,Szerenád utca 4,XI,tegla
32984685,2022-08-02,75.8,41,2,0,0.0,Vizafogó - Marinapart,XIII,tegla
32856783,2022-08-02,95.5,88,3,0,0.0,Üllői út,VIII,tegla
33003299,2022-08-02,69.9,82,4,0,4.0,Dráva utca,XIII,panel
32949278,2022-08-02,50.25,42,2,0,4.2,Dankó utca 23-25.,VIII,tegla
32949269,2022-08-02,37.55,29,1,0,0.0,Dankó utca 23-25.,VIII,tegla
32710199,2022-08-02,94.8,67,3,0,32.16,Lehel utca 25-27,XIII,tegla
32888387,2022-08-02,76.7,63,3,0,5.4,Tahi utca 59-61,XIII,tegla
32949239,2022-08-02,63.9,60,3,0,0.0,Dankó utca 23-25.,VIII,tegla
32923246,2022-08-02,54.8,71,3,0,0.0,Kálvária tér,VIII,tegla
32210577,2022-08-02,58.3,51,2,0,6.21,Fiumei út 5,VIII,tegla
32637713,2022-08-02,92.86,63,3,0,0.0,Cserhalom utca,XIII,tegla
32919410,2022-08-02,61.0,46,2,0,11.0,Szabolcs utca 22-24,XIII,tegla
32863857,2022-08-02,64.9,51,2,0,7.51,Jász utca 83-87,XIII,tegla
33055497,2022-08-02,119.0,67,3,0,0.0,Újpesti rakpart,XIII,tegla
32941170,2022-08-02,118.0,108,3,1,0.0,Pannónia utca,XIII,tegla
32868700,2022-08-02,129.9,84,4,0,114.0,Jász utca 83-87,XIII,tegla
32868360,2022-08-02,94.9,77,4,0,7.68,Jász utca 83-87,XIII,tegla
32868186,2022-08-02,67.9,52,2,0,10.71,Jász utca 83-87,XIII,tegla
32868544,2022-08-02,86.9,69,3,0,6.54,Jász utca 83-87,XIII,tegla
32949267,2022-08-02,56.99,46,2,0,8.69,Dankó utca 23-25.,VIII,tegla
32926134,2022-08-02,48.89,61,2,0,0.0,Murányi utca 25,VII,tegla
33027916,2022-08-02,112.9,108,3,1,0.0,Pannónia utca,XIII,tegla
26622158,2022-08-02,198.0,109,4,0,87.0,Beléndek utca,XI,tegla
30917191,2022-08-02,157.99,117,4,0,4.0,Erzsébet körút 17,VII,tegla
32949307,2022-08-02,44.95,26,1,0,15.98,Dankó utca 23-25.,VIII,tegla
32905073,2022-08-02,80.0,76,4,0,38.0,Alsórákos,XIV,tegla
33008456,2022-08-02,49.9,30,1,0,0.0,Nyáry Pál utca,V,tegla
32440657,2022-08-02,104.34,86,4,0,29.36,Cserhalom utca,XIII,tegla
32476576,2022-08-02,140.37,95,4,0,60.92,Pusztakúti út 12,III,tegla
32917302,2022-08-02,43.9,41,1,0,14.0,Sobieski János utca,IX,tegla
32984773,2022-08-02,114.7,72,3,0,0.0,Vizafogó - Marinapart,XIII,tegla
33012457,2022-08-02,49.9,29,1,0,0.0,Nyáry Pál utca,V,tegla
33042124,2022-08-02,62.9,83,2,0,0.0,Damjanich utca 34,VII,tegla
33006517,2022-08-02,50.9,72,3,0,4.0,Újpalota,XV,panel
33008361,2022-08-02,58.7,65,3,0,5.0,Tétényi út,XI,panel
33042065,2022-08-02,54.9,72,3,0,0.0,Rákóczi út,VIII,tegla
32970993,2022-08-02,74.4,68,3,0,9.0,Frangepán utca 22,XIII,tegla
33035922,2022-08-02,120.0,56,3,0,8.0,Budapart,XI,tegla
33033724,2022-08-02,48.0,50,1,1,0.0,Haller utca,IX,csuszozsalus
32981497,2022-08-02,61.9,54,2,0,5.0,Petneházy utca,XIII,tegla
32955906,2022-08-02,29.9,37,2,0,0.0,Karácsony Sándor utca,VIII,tegla
32503042,2022-08-02,71.82,67,3,0,8.46,Illés utca 6,VIII,tegla
32503031,2022-08-02,51.75,45,2,0,7.34,Illés utca 6,VIII,tegla
32867515,2022-08-02,59.9,46,2,0,5.84,Jász utca 83-87,XIII,tegla
33054114,2022-08-02,63.5,58,2,0,2.0,Újlipótváros,XIII,tegla
32953812,2022-08-02,59.9,65,2,1,0.0,Újlipótváros,XIII,tegla
33040617,2022-08-02,45.4,69,3,0,3.0,Kabar utca,III,panel
32918302,2022-08-02,42.3,49,2,0,0.0,Óbudai lakótelep,III,panel
31941392,2022-08-02,53.0,45,2,0,3.85,Pünkösdfürdő utca,III,tegla
31936901,2022-08-02,52.8,45,2,0,4.08,Pünkösdfürdő utca,III,tegla
32896721,2022-08-02,90.0,103,3,0,0.0,Belváros,V,tegla
32977604,2022-08-02,34.8,34,1,0,0.0,Bihari János utca,V,tegla
32981608,2022-08-02,49.99,68,3,0,3.0,Újmátyásföld,XVI,panel
32884130,2022-08-02,120.0,90,4,0,0.0,Bem rakpart,II,tegla
32866895,2022-08-02,32.5,37,1,1,0.0,Külső-Terézváros,VI,tegla
33059960,2022-08-02,39.99,53,2,0,4.0,Erzsébet utca,IV,panel
33030513,2022-08-02,58.78,42,2,0,5.87,Budafoki út 185-189.,XI,tegla
33040164,2022-08-02,66.9,75,3,0,0.0,Bartók Béla út,XI,tegla
32969668,2022-08-02,42.5,64,2,0,2.0,Nagy Lajos király útja,XIV,tegla
33034715,2022-08-02,79.9,72,3,0,10.0,Szabolcs utca,XIII,tegla
33039301,2022-08-02,74.9,83,2,1,2.0,Erőd utca,II,tegla
31936870,2022-08-02,65.7,62,3,0,6.51,Pünkösdfürdő utca,III,tegla
33059613,2022-08-02,47.9,51,2,0,0.0,Kerepesi út,XIV,tegla
33059559,2022-08-02,51.9,51,2,0,4.0,Ungvár utca,XIV,csuszozsalus
32954069,2022-08-02,55.35,30,1,0,25.41,Dankó utca 23-25.,VIII,tegla
32982478,2022-08-02,47.9,54,2,0,0.0,Wass Albert tér,XIV,tegla
33020731,2022-08-02,43.9,44,2,0,5.0,Mór utca,XIII,tegla
33025989,2022-08-02,41.5,50,2,0,0.0,Bécsi út,III,panel
33052533,2022-08-02,80.9,65,3,0,0.0,Dob utca 15,VII,tegla
32997583,2022-08-02,44.95,36,1,0,0.0,Hűvösvölgyi út 10,II,tegla
32990196,2022-08-02,109.7,68,3,0,15.0,Kánai út,XI,tegla
32917630,2022-08-02,41.9,45,1,1,0.0,Bethlen Gábor utca,XV,tegla
32728439,2022-08-02,60.6,53,2,0,6.0,Béke utca,XIII,tegla
32927842,2022-08-02,45.4,69,3,0,0.0,Kabar utca,III,panel
32251483,2022-08-02,48.35,76,2,0,1.0,Baross utca,VIII,tegla
32986239,2022-08-02,65.0,70,2,0,0.0,Reáltanoda utca 14.,V,tegla
33001551,2022-08-02,61.9,52,2,0,5.0,Petneházy utca,XIII,tegla
33021002,2022-08-02,43.9,44,2,0,5.0,Mór utca,XIII,tegla
33006147,2022-08-02,58.8,43,2,0,6.0,Bosnyák utca 14-18,XIV,tegla
32620133,2022-08-02,89.5,107,3,0,5.0,Kisfaludy utca,VIII,tegla
33045440,2022-08-02,46.0,54,2,0,0.0,Rózsa utca,IV,panel
33045070,2022-08-02,51.5,59,2,0,0.0,Juharos sor 33,XVIII,tegla
32864768,2022-08-02,51.5,61,2,1,3.0,Hun utca 13,XIII,panel
32943293,2022-08-02,68.99,73,2,1,3.0,Sulyok utca,III,panel
33013980,2022-08-02,78.0,65,2,1,0.0,Károly körút,VII,tegla
33047828,2022-08-02,42.5,53,1,2,3.0,Kaszásdűlői lakótelep,III,panel
32990106,2022-08-02,54.97,71,3,0,4.0,Nyírpalota út 63,XV,panel
32963849,2022-08-02,59.5,66,1,3,0.0,Törökugrató utca,XI,panel
32969398,2022-08-02,56.5,58,2,0,0.0,Hűvösvölgyi út 10,II,tegla
33059224,2022-08-02,82.0,71,2,2,0.0,Vásárhelyi Pál utca,XI,tegla
33056271,2022-08-02,45.0,73,1,3,0.0,Závodszky Zoltán utca,IV,csuszozsalus
33042855,2022-08-02,84.0,60,3,0,0.0,Királyi Pál utca,V,tegla
33022049,2022-08-02,53.9,60,2,2,0.0,Koch Aladár utca,XVII,tegla
32989575,2022-08-02,65.0,74,2,1,0.0,Kaptárkő utca,XI,panel
32972723,2022-08-02,32.0,44,2,0,0.0,Fecske utca,VIII,tegla
32186925,2022-08-02,79.9,68,3,0,10.0,Szabolcs utca 23-25.,XIII,tegla
32965530,2022-08-02,79.8,66,4,0,2.57,Verseny utca 16,VII,tegla
32931569,2022-08-02,99.0,121,5,0,0.0,Wesselényi utca,VII,tegla
32895123,2022-08-02,45.4,69,3,0,0.0,Kabar utca,III,panel
32021879,2022-08-02,73.9,56,2,1,0.0,Nyár utca,VII,tegla
32982648,2022-08-02,52.9,57,2,0,3.0,Erzsébet királyné útja 16/b,XIV,tegla
32823447,2022-08-02,199.0,144,5,1,4.0,Keleti Károly utca,II,tegla
32887701,2022-08-02,29.9,25,1,0,0.0,Mohács utca,XIII,tegla
32971168,2022-08-02,33.5,30,1,0,0.0,Greguss utca 12,XII,tegla
32957737,2022-08-02,38.9,53,2,0,4.0,Rózsa utca 4,IV,panel
32565308,2022-08-02,149.9,124,3,0,0.0,Akadémia utca,V,tegla
32949968,2022-08-02,71.0,62,2,1,0.0,Baross utca 10,VIII,tegla
32868222,2022-08-02,48.2,63,3,0,7.0,Róna park,XIV,csuszozsalus
32907032,2022-08-02,129.0,94,4,0,11.0,Klapka utca,XIII,tegla
32896480,2022-08-02,57.9,68,1,2,5.0,Kérő utca,XI,panel
32697920,2022-08-02,62.5,68,2,0,0.0,Liszt Ferenc utca 10,IV,tegla
32582671,2022-08-02,34.8,40,1,1,0.0,Berzenczey utca,IX,tegla
30474724,2022-08-02,90.0,117,4,0,0.0,Frankel Leó út 23,II,tegla
33015732,2022-08-02,59.9,71,3,0,4.0,Gépmadár utca 5,X,panel
32970206,2022-08-02,43.3,58,2,0,7.0,Lajtha László utca,XX,csuszozsalus
32998122,2022-08-02,49.0,90,3,0,4.0,Ilka utca,XIV,tegla
32889852,2022-08-02,189.0,88,3,0,6.0,Zöldkő utca 13.,II,tegla
32900173,2022-08-02,275.0,115,3,0,7.0,Szolyva utca,XII,tegla
33017662,2022-08-02,39.5,32,1,0,0.0,Peterdy utca,VII,tegla
33017059,2022-08-02,194.9,130,5,0,0.0,Boráros tér,IX,tegla
33008496,2022-08-02,85.8,66,2,1,0.0,Kis Rókus utca,II,tegla
32959038,2022-08-02,29.99,28,1,0,6.0,Práter utca,VIII,panel
32986555,2022-08-02,74.9,70,3,0,0.0,Bölcső utca,XI,tegla
32974975,2022-08-02,35.8,58,2,0,3.0,József Attila utca 67,XXI,panel
32924120,2022-08-02,66.5,87,2,0,6.0,Kétújfalu utca 153/b,XVIII,tegla
33002715,2022-08-02,74.9,68,2,1,2.0,Böszörményi út 36,XII,tegla
33060276,2022-08-02,66.0,98,2,1,6.0,Thököly út 61,XIV,tegla
33060246,2022-08-02,59.9,58,1,1,0.0,Attila út 53,I,tegla
33060138,2022-08-02,45.9,68,3,0,0.0,Nádastó park,XV,panel
33056865,2022-08-02,78.0,73,3,0,3.0,Sajó utca 8,VII,tegla
33056456,2022-08-02,55.0,64,3,0,0.0,Várna utca,XIV,tegla
33056120,2022-08-02,40.5,42,1,1,0.0,Reviczky Gyula utca,XVIII,panel
33056043,2022-08-02,109.0,110,3,2,0.0,Lovag utca,VI,tegla
33055948,2022-08-02,29.5,30,1,0,0.0,Kassák Lajos utca,XIII,tegla
33055867,2022-08-02,67.8,53,2,2,0.0,Teréz körút,VI,tegla
33055089,2022-08-02,59.9,71,3,0,5.0,Kerepesi út,XIV,panel
33054682,2022-08-02,48.0,54,2,0,0.0,Padlizsán utca,XIV,tegla
33054028,2022-08-02,35.8,48,2,0,6.0,Igaz utca 1,XVIII,tegla
33050860,2022-08-02,119.0,70,3,0,18.0,Ürömhegyi lejtő,III,tegla
33042359,2022-08-02,43.0,47,1,0,0.0,Rákóczi út 57/b,VIII,tegla
33041834,2022-08-02,39.9,46,1,1,0.0,Thököly út,XIV,tegla
33041439,2022-08-02,43.9,32,1,0,6.0,Reitter Ferenc utca 100.,XIII,tegla
33035199,2022-08-02,50.5,56,2,0,2.0,Hadak útja 6.,XI,panel
33034843,2022-08-02,65.9,80,3,1,0.0,Weiner Leó utca 8,VI,tegla
33029271,2022-08-02,47.5,55,1,2,3.0,Tatai utca,XIII,panel
33017837,2022-08-02,53.5,57,2,0,0.0,Damjanich utca 44,VII,tegla
33015319,2022-08-02,51.9,66,3,0,4.0,Bécsi út,III,panel
33003202,2022-08-02,65.5,53,2,0,10.0,Klapka utca 7,XIII,tegla
32998659,2022-08-02,55.9,56,2,0,0.0,Damjanich utca,VII,tegla
32995265,2022-08-02,39.9,56,2,0,4.0,Lakatos út,XVIII,csuszozsalus
32951598,2022-08-02,47.9,54,2,0,0.0,Nagy Lajos király útja 74/b,XIV,tegla
27363621,2022-08-02,58.0,44,1,1,0.0,Semmelweis utca,V,tegla
32863603,2022-08-02,51.9,36,1,0,12.08,Jász utca 83-87,XIII,tegla
32325529,2022-08-02,59.8,47,2,0,8.6,Tahi utca 59-61,XIII,tegla
31914100,2022-08-02,48.65,35,1,0,8.9,Tahi utca 59-61,XIII,tegla
32949284,2022-08-02,68.55,60,3,0,7.49,Dankó utca 23-25.,VIII,tegla
31469765,2022-08-02,93.6,78,4,0,17.57,Lenhossék utca,IX,tegla
30211658,2022-08-02,71.6,47,2,0,23.72,Lenhossék utca,IX,tegla
32092079,2022-08-02,149.94,110,5,0,157.43,Pusztakúti út 12,III,tegla
32521894,2022-08-02,65.9,49,2,0,10.0,Lenhossék utca,IX,tegla
32884924,2022-08-02,57.8,43,2,0,4.0,Szabolcs utca,XIII,tegla
32950232,2022-08-02,44.9,37,1,0,9.0,Haller utca,IX,tegla
32985798,2022-08-02,119.2,77,3,0,0.0,Vizafogó - Marinapart,XIII,tegla
32984791,2022-08-02,115.0,79,3,0,0.0,Vizafogó - Marinapart,XIII,tegla
32984728,2022-08-02,109.7,72,3,0,0.0,Vizafogó - Marinapart,XIII,tegla
32981086,2022-08-02,56.9,74,3,1,0.0,Peterdy utca,VII,tegla
32991319,2022-08-02,118.69,57,3,0,13.83,Budafoki út,XI,tegla
33037516,2022-08-02,47.9,68,3,1,4.0,Pácoló utca,IV,panel
33040739,2022-08-02,38.0,68,3,0,3.0,Lenfonó utca,X,panel
33054250,2022-08-02,74.9,100,7,0,5.0,Budafok-Belváros,XXII,tegla
32971287,2022-08-02,68.8,66,2,0,0.0,Vizafogó - Dagály utcai lakótelep,XIII,tegla
32867513,2022-08-02,47.9,39,1,0,0.0,Jász utca 83-87,XIII,tegla
33048899,2022-08-02,42.5,55,3,0,0.0,Pozsonyi utca,IV,panel
32969786,2022-08-02,53.9,48,1,1,0.0,Nagymező utca,VI,tegla
33001102,2022-08-02,89.9,92,2,1,0.0,Orlay utca,XI,tegla
32795747,2022-08-02,69.0,60,2,1,0.0,Tapolcsányi utca,II,tegla
32962471,2022-08-02,220.0,107,2,1,0.0,Dorottya utca,V,tegla
32971578,2022-08-02,39.9,33,1,1,0.0,Szél utca,III,tegla
32754964,2022-08-02,58.0,86,4,0,0.0,Bauer Sándor utca 10,VIII,tegla
32984111,2022-08-02,51.6,43,1,0,8.0,Futó utca 12,VIII,tegla
32880026,2022-08-02,140.0,110,4,1,5.0,Torockó utca,II,tegla
32956410,2022-08-02,57.0,68,2,0,0.0,Székely Bertalan utca,VI,tegla
32950922,2022-08-02,35.7,36,1,1,0.0,Ügető utca,IV,panel
32866273,2022-08-02,52.5,75,3,0,3.0,Adria sétány 5/B,XIV,panel
32010378,2022-08-02,55.9,53,1,2,3.0,Váradi utca,III,csuszozsalus
33058823,2022-08-02,40.9,53,2,0,4.0,Lebstück Mária utca 63,IV,panel
33033322,2022-08-02,98.5,49,2,0,8.0,Napkelte utca 3.,XI,tegla
33015442,2022-08-02,34.99,32,1,0,4.0,Tahi utca 30,XIII,tegla
32996525,2022-08-02,50.9,49,2,0,0.0,Baross utca 47,VIII,tegla
32951623,2022-08-02,32.7,34,1,0,0.0,Ügető utca 22,IV,panel
32946293,2022-08-02,110.0,108,4,0,3.0,Szent István körút,XIII,tegla
32678013,2022-08-02,55.02,44,2,0,7.49,Illés utca 6,VIII,tegla
32934556,2022-08-02,44.9,51,2,0,0.0,Víziorgona utca,III,panel
33023308,2022-08-02,46.9,79,4,0,0.0,Józsefváros - Orczynegyed,VIII,tegla
33005311,2022-08-02,43.9,41,1,0,14.0,Sobieski János utca,IX,tegla
32965543,2022-08-02,48.48,38,2,0,2.34,Verseny utca 16,VII,tegla
31937037,2022-08-02,70.9,62,3,0,9.43,Pünkösdfürdő utca,III,tegla
31936802,2022-08-02,70.2,64,3,0,11.62,Pünkösdfürdő utca,III,tegla
33040542,2022-08-02,61.9,47,2,0,0.0,Ó utca,VI,tegla
32092023,2022-08-02,67.72,43,2,0,54.0,Pusztakúti út 12,III,tegla
32811223,2022-08-02,113.9,80,4,0,51.0,Angyalföld - Lőportárdűlő,XIII,tegla
32722621,2022-08-02,179.9,96,3,0,0.0,Andrássy út,VI,tegla
32875561,2022-08-02,43.9,53,2,0,0.0,Vőlegény utca 2,XIII,tegla
32906533,2022-08-02,68.03,39,2,0,11.25,Csengery utca 70,VI,tegla
32938832,2022-08-02,44.9,37,1,0,0.0,Haller utca 11.,IX,tegla
32897091,2022-08-02,85.77,49,2,0,7.0,Rupphegyi út 4,XI,tegla
32675867,2022-08-02,53.37,44,2,0,7.49,Illés utca 6,VIII,tegla
32888694,2022-08-02,64.0,58,1,1,0.0,Báthory utca,V,tegla
32984710,2022-08-02,118.6,71,3,0,0.0,Vizafogó - Marinapart,XIII,tegla
33012761,2022-08-02,56.9,68,3,0,0.0,Csanády utca 5,XIII,tegla
33001096,2022-08-02,49.9,30,1,0,8.0,Óbudai lakótelep,III,tegla
33001071,2022-08-02,49.9,30,1,0,9.0,Folyamőr utca,III,tegla
32739593,2022-08-02,73.0,44,2,0,0.0,Károly körút,VII,tegla
33009579,2022-08-02,35.9,41,2,0,0.0,Ernő utca,IX,tegla
32990998,2022-08-02,111.59,61,3,0,13.12,Budafoki út,XI,tegla
33042248,2022-08-02,29.9,36,1,0,0.0,Hernád utca,VII,tegla
32983207,2022-08-02,65.93,45,2,0,4.87,Jász utca 126/A,XIII,tegla
33034837,2022-08-02,24.99,32,1,0,0.0,Hungária körút,XIV,tegla
33037793,2022-08-02,41.5,52,2,0,0.0,Orczy tér,VIII,tegla
33032478,2022-08-02,69.9,70,2,0,0.0,Vörösmarty utca,VII,tegla
33060147,2022-08-02,124.0,69,3,0,12.0,Madárhegy,XI,tegla
29594996,2022-08-02,68.9,29,1,0,4.1,Király utca 46,VI,tegla
32897060,2022-08-02,119.74,69,3,0,20.0,Rupphegyi út 4,XI,tegla
32997607,2022-08-02,94.9,118,3,0,8.0,Angyalföld - Lőportárdűlő,XIII,tegla
32831231,2022-08-02,73.0,62,2,1,0.0,Tóberek utca 8,XI,tegla
32293677,2022-08-02,45.9,67,2,1,0.0,Kiszugló,XIV,tegla
32990700,2022-08-02,94.9,118,3,0,0.0,Hun utca,XIII,tegla
33055378,2022-08-02,69.5,70,2,0,0.0,Szent László út,XIII,tegla
32325599,2022-08-02,63.15,49,2,0,7.8,Tahi utca 59-61,XIII,tegla
33052839,2022-08-02,46.0,51,2,0,4.0,Újlipótváros,XIII,tegla
32724664,2022-08-02,136.85,158,4,0,72.0,Lehel utca 6,XIX,tegla
33051455,2022-08-02,46.0,51,2,0,3.5,Újlipótváros,XIII,tegla
33017074,2022-08-02,48.9,57,2,0,2.0,Horvát Boldizsár utca,XIV,csuszozsalus
33037855,2022-08-02,75.0,99,3,0,0.0,Izabella utca,VI,tegla
33049482,2022-08-02,46.0,49,2,0,3.0,Újlipótváros,XIII,tegla
32922860,2022-08-02,79.9,96,2,1,0.0,Dohány utca,VII,tegla
33049138,2022-08-02,46.0,49,2,0,3.0,Csanády utca,XIII,tegla
32922057,2022-08-02,59.9,76,3,0,20.0,Thököly út,XIV,tegla
32749841,2022-08-02,73.0,108,3,0,0.0,Szent István körút,XIII,tegla
33043535,2022-08-02,38.7,55,2,0,4.0,Epreserdő utca 16,IX,panel
33052220,2022-08-02,64.9,55,2,1,3.0,Bécsi út,III,tegla
32093915,2022-08-02,107.37,86,4,0,18.26,Pusztakúti út 12,III,tegla
32994539,2022-08-02,109.2,91,3,0,0.0,Dessewffy utca,VI,tegla
33055426,2022-08-02,139.0,89,4,0,9.0,Bajcsy-Zsilinszky út,VI,tegla
32991420,2022-08-02,145.6,91,3,0,0.0,Dessewffy utca,VI,tegla
33027958,2022-08-02,48.0,47,2,0,0.0,Fáy köz,XIII,tegla
32860161,2022-08-02,42.9,46,1,1,0.0,Kadosa utca,III,panel
32266826,2022-08-02,79.9,81,3,0,0.0,Izabella utca,VI,tegla
33061376,2022-08-02,49.9,69,2,0,0.0,István utca,VII,tegla
30367862,2022-08-02,189.95,117,4,0,137.0,Gazdagréti lakótelep,XI,tegla
32805631,2022-08-02,380.0,129,4,0,0.0,Orom utca,I,tegla
32910794,2022-08-02,29.0,26,1,0,0.0,Szent István körút 24,XIII,tegla
32596389,2022-08-02,69.4,41,2,0,5.11,Mester utca 9,IX,tegla
32950251,2022-08-02,45.9,38,2,0,3.0,Haller utca,IX,tegla
33004334,2022-08-02,59.9,109,3,0,3.0,Ferenc körút,IX,tegla
33015880,2022-08-02,85.9,89,3,1,0.0,Szabolcs utca,XIII,tegla
